"","hitID","runID","batchID","ts","sig","freqsd","motusTagID","ant","runLen","tagProjID","id","tagDeployID","depLat","depLon","recvDeployID","recv","site","projID","antType","antBearing","spEN","tagProj","proj","lat","lon","alt"
"1127",151388844,7037410,54873,2015-08-24 10:36:01,-70.4235,0.0124,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1128",151388845,7037410,54873,2015-08-24 10:36:08,-69.7313,0.0059,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1129",151388846,7037410,54873,2015-08-24 10:36:14,-70.4186,0.0094,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1130",151388847,7037410,54873,2015-08-24 10:36:20,-71.1746,0.015,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1131",151388848,7037410,54873,2015-08-24 10:36:26,-70.257,0.0119,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1132",151388849,7037410,54873,2015-08-24 10:36:32,-71.8657,0.0073,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1133",151388850,7037410,54873,2015-08-24 10:36:44,-72.2294,0.006,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1134",151388851,7037410,54873,2015-08-24 10:36:56,-73.2287,0.0108,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1135",151388852,7037410,54873,2015-08-24 10:37:08,-71.6801,0.0104,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1136",151388853,7037410,54873,2015-08-24 10:37:15,-72.5332,0.0204,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1137",151388854,7037410,54873,2015-08-24 10:37:21,-73.3291,0.0105,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1138",151388855,7037410,54873,2015-08-24 10:37:39,-72.3778,0.0032,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1139",151388856,7037410,54873,2015-08-24 10:37:45,-73.5272,0.007,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1140",151388857,7037410,54873,2015-08-24 10:37:51,-71.5318,0.0146,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1141",151388858,7037410,54873,2015-08-24 10:37:57,-71.8549,0.0095,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1142",151388859,7037410,54873,2015-08-24 10:38:03,-72.2845,0.0142,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1143",151388860,7037410,54873,2015-08-24 10:38:09,-72.8906,0.0059,16039,1,69,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1144",151389140,7037420,54873,2015-08-25 03:00:14,-71.7566,0.0091,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1145",151389141,7037420,54873,2015-08-25 03:00:27,-72.2312,0.0045,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1146",151389142,7037420,54873,2015-08-25 03:00:33,-70.9119,0.0098,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1147",151389143,7037420,54873,2015-08-25 03:00:39,-71.2441,0.0041,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1148",151389144,7037420,54873,2015-08-25 03:00:45,-70.9776,0.0042,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1149",151389145,7037420,54873,2015-08-25 03:01:03,-68.7814,0.0112,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1150",151389146,7037420,54873,2015-08-25 03:01:09,-71.8616,0.0073,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1151",151389147,7037420,54873,2015-08-25 03:01:15,-71.9452,0.0127,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1152",151389148,7037420,54873,2015-08-25 03:01:21,-68.7355,0.002,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1153",151389149,7037420,54873,2015-08-25 03:01:27,-68.7189,0.0062,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1154",151389150,7037421,54873,2015-08-25 03:01:03,-71.338,0.0223,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1155",151389151,7037421,54873,2015-08-25 03:01:27,-71.3034,0.0217,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1156",151389152,7037420,54873,2015-08-25 03:01:40,-69.6871,0.0111,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1157",151389153,7037420,54873,2015-08-25 03:01:58,-71.1308,0.0133,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1158",151389154,7037420,54873,2015-08-25 03:02:04,-70.4086,0.0049,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1159",151389155,7037421,54873,2015-08-25 03:02:10,-67.6955,0.0209,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1160",151389156,7037420,54873,2015-08-25 03:02:10,-64.9415,0.008,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1161",151389157,7037420,54873,2015-08-25 03:02:16,-63.6703,0.0085,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1162",151389158,7037421,54873,2015-08-25 03:02:16,-66.7493,0.005,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1163",151389159,7037420,54873,2015-08-25 03:02:22,-70.0098,0.0065,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1164",151389160,7037421,54873,2015-08-25 03:02:28,-67.8982,0.0082,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1165",151389161,7037420,54873,2015-08-25 03:02:28,-64.8509,0.0049,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1166",151389162,7037421,54873,2015-08-25 03:02:35,-68.7806,0.0096,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1167",151389163,7037420,54873,2015-08-25 03:02:35,-65.3667,0.0101,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1168",151389164,7037421,54873,2015-08-25 03:02:41,-70.3675,0.0168,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1169",151389165,7037420,54873,2015-08-25 03:02:41,-67.0295,0.0037,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1170",151389166,7037421,54873,2015-08-25 03:02:47,-69.1265,0.0224,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1171",151389167,7037420,54873,2015-08-25 03:02:47,-65.9439,0.0062,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1172",151389168,7037420,54873,2015-08-25 03:02:53,-65.3768,0.0063,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1173",151389169,7037421,54873,2015-08-25 03:02:59,-69.4906,0.0089,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1174",151389170,7037420,54873,2015-08-25 03:02:59,-66.6006,0.01,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1175",151389171,7037421,54873,2015-08-25 03:03:05,-66.7341,0.0113,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1176",151389172,7037420,54873,2015-08-25 03:03:05,-63.383,0.006,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1177",151389173,7037420,54873,2015-08-25 03:03:11,-63.1917,0.0059,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1178",151389174,7037421,54873,2015-08-25 03:03:11,-66.134,0.0108,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1179",151389175,7037420,54873,2015-08-25 03:03:17,-64.7859,0.0034,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1180",151389176,7037421,54873,2015-08-25 03:03:23,-62.1562,0.0119,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1181",151389177,7037420,54873,2015-08-25 03:03:23,-58.8269,0.0052,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1182",151389178,7037421,54873,2015-08-25 03:03:29,-68.4776,0.01,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1183",151389179,7037420,54873,2015-08-25 03:03:29,-65.2297,0.0052,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1184",151389180,7037420,54873,2015-08-25 03:03:35,-62.8043,0.0037,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1185",151389181,7037421,54873,2015-08-25 03:03:35,-66.2777,0.0113,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1186",151389182,7037420,54873,2015-08-25 03:03:42,-60.6146,0.005,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1187",151389183,7037421,54873,2015-08-25 03:03:42,-64.1807,0.0054,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1188",151389184,7037422,54873,2015-08-25 03:03:23,-72.764,0.0183,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1189",151389185,7037422,54873,2015-08-25 03:03:42,-74.0739,0.0132,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1190",151389186,7037421,54873,2015-08-25 03:03:48,-64.1065,0.0128,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1191",151389187,7037420,54873,2015-08-25 03:03:48,-60.8551,0.0045,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1192",151389188,7037422,54873,2015-08-25 03:03:48,-74.4629,0.0133,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1193",151389189,7037420,54873,2015-08-25 03:03:54,-60.2071,0.0044,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1194",151389190,7037422,54873,2015-08-25 03:03:54,-74.1778,0.0234,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1195",151389191,7037421,54873,2015-08-25 03:03:54,-63.7279,0.0136,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1196",151389192,7037420,54873,2015-08-25 03:04:00,-56.0634,0.0025,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1197",151389193,7037421,54873,2015-08-25 03:04:00,-59.286,0.016,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1198",151389194,7037422,54873,2015-08-25 03:04:00,-69.6229,0.0121,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1199",151389195,7037421,54873,2015-08-25 03:04:06,-63.1868,0.0053,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1200",151389196,7037420,54873,2015-08-25 03:04:06,-60.2808,0.0062,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1201",151389197,7037422,54873,2015-08-25 03:04:06,-73.4285,0.0193,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1202",151389198,7037422,54873,2015-08-25 03:04:12,-73.6093,0.0077,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1203",151389199,7037421,54873,2015-08-25 03:04:12,-64.1336,0.0084,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1204",151389200,7037420,54873,2015-08-25 03:04:12,-60.9581,0.0054,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1205",151389201,7037422,54873,2015-08-25 03:04:18,-71.964,0.0028,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1206",151389202,7037421,54873,2015-08-25 03:04:18,-61.4764,0.0041,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1207",151389203,7037420,54873,2015-08-25 03:04:18,-58.554,0.0061,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1208",151389204,7037420,54873,2015-08-25 03:04:24,-61.1087,0.0046,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1209",151389205,7037421,54873,2015-08-25 03:04:24,-63.9885,0.0126,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1210",151389206,7037422,54873,2015-08-25 03:04:24,-74.2767,0.0092,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1211",151389207,7037420,54873,2015-08-25 03:04:30,-58.0064,0.0075,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1212",151389208,7037422,54873,2015-08-25 03:04:30,-71.4656,0.0103,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1213",151389209,7037422,54873,2015-08-25 03:04:36,-72.6153,0.0076,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1214",151389210,7037421,54873,2015-08-25 03:04:36,-61.9243,0.0093,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1215",151389211,7037420,54873,2015-08-25 03:04:36,-59.1755,0.0032,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1216",151389212,7037420,54873,2015-08-25 03:04:43,-68.3191,0.0068,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1217",151389213,7037420,54873,2015-08-25 03:04:49,-54.353,0.0023,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1218",151389214,7037421,54873,2015-08-25 03:04:49,-57.3431,0.0036,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1219",151389215,7037422,54873,2015-08-25 03:04:49,-68.3942,0.0042,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1220",151389216,7037420,54873,2015-08-25 03:04:55,-55.6215,0.0034,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1221",151389217,7037422,54873,2015-08-25 03:04:55,-68.7726,0.0076,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1222",151389218,7037421,54873,2015-08-25 03:04:55,-58.3999,0.0037,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1223",151389219,7037420,54873,2015-08-25 03:05:01,-54.8652,0.0028,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1224",151389220,7037422,54873,2015-08-25 03:05:01,-67.2548,0.0039,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1225",151389221,7037422,54873,2015-08-25 03:05:07,-71.8671,0.0133,16039,3,38,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",10,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1226",151389222,7037420,54873,2015-08-25 03:05:07,-59.3043,0.0034,16039,1,66,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",290,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
"1227",151389223,7037421,54873,2015-08-25 03:05:07,-61.5588,0.0056,16039,2,47,38,"181",1827,51.4839,-80.45,2289,"SG-5113BBBK2802","Netitishi",38,"yagi-9",100,"Semipalmated Sandpiper","JamesBay","JamesBay",51.2913,-80.1168,NA
